cluster_id,n_messages,canonical_template,example_message,high_msgs,med_msgs,low_msgs,avg_score,max_score,n_groups,n_candidates,high_ratio,med_ratio,low_ratio
445,1,jo bhi khud trade krke loss kr rhe h market samjh me nhi aarha ya apne work me busy h or risk free rhna chahte h accha profit kamana chahte h daily wo apna account handling k liye de skte h,"**Jo bhi khud trade krke loss kr rhe h 

Market samjh me nhi aarha ya apne work me busy h 

Or risk free rhna chahte h 

Accha profit kamana chahte h daily wo apna account handling k liye de skte h 

**https://wa.me/+918764453053/?text=*HELLO-ACCOUNT-HANDLING-Sir🤑📈*",0,1,0,40.0,40,1,1,0.0,1.0,0.0
446,1,account handling profit done,"Account handling profit 

done 👍✅",0,1,0,40.0,40,1,1,0.0,1.0,0.0
453,1,account handling profit done,"Account handling profit 

done 👍✅",0,1,0,40.0,40,1,1,0.0,1.0,0.0
463,1,sensex __num__ __num__ ce above __num__ sl paid target paid,"Sensex 82100 ce

Above 100

Sl paid 

Target paid",0,0,1,30.0,30,1,1,0.0,0.0,1.0
464,1,good morning traders have a profitable day,"**Good morning traders 🌞

Have a profitable day** ❤️",0,0,1,0.0,0,1,1,0.0,0.0,1.0
468,1,paid group trade check,"Paid group Trade 💟

Check ✅",0,0,1,0.0,0,1,1,0.0,0.0,1.0
477,1,account handling service done,"Account handling service ❤️

done 👍✅",0,0,1,0.0,0,1,1,0.0,0.0,1.0
478,1,account handling profit done,"Account handling profit 

done 👍✅",0,1,0,40.0,40,1,1,0.0,1.0,0.0
479,1,today is sensex expiry so if any thik want to double tripple there capital so join our premium group before open market and start your profitable journey with us,"**TODAY IS SENSEX  EXPIRY ‼️ SO IF ANY THIK WANT TO DOUBLE TRIPPLE THERE CAPITAL SO JOIN OUR PREMIUM GROUP ⏰ BEFORE OPEN MARKET AND START YOUR PROFITABLE JOURNEY WITH US 📈


**https://wa.me/+918764453053/?text=*join_premium*",0,0,1,0.0,0,1,1,0.0,0.0,1.0
484,1,today is nifty expiry so if any thik want to double tripple there capital so join our account handling service and start your profitable journey with us,"**TODAY IS Nifty  EXPIRY ‼️ SO IF ANY THIK WANT TO DOUBLE TRIPPLE THERE CAPITAL SO JOIN OUR ACCOUNT HANDLING SERVICE ⏰ AND START YOUR PROFITABLE JOURNEY WITH US 📈


**https://wa.me/+918764453053/?text=*HELLO-ACCOUNT-HANDLING-Sir🤑📈*",0,0,1,0.0,0,1,1,0.0,0.0,1.0
488,1,sensex __num__ __num__ ce above __num__ sl paid target paid,"Sensex 81000 ce

Above 110

Sl paid 

Target paid",0,0,1,30.0,30,1,1,0.0,0.0,1.0
489,1,aaj sensex expiry hai kya hota hai sensex expiry mai yes you're right capital __num__ x - __num__ x - __num__ x to __num__ x or __num__ x - __num__ x even __num__ x - __num__ x tak ka return aata hai message now for loss recovery __num__ lakhs profit,"**Aaj SENSEX EXPIRY hai !

Kya hota hai SENSEX EXPIRY mai ??

Yes, You're right  !! ✅✅

Capital 2X - 3X - 4X to 5X or 10X - 15X even 20X - 30X  tak ka return aata hai !!


**http://Wa.me/+918764453053/?text=*ACCOUNT_HANDLING_SERVICE**

Message now for loss recovery & 2-5 lakhs profit **",0,1,0,40.0,40,1,1,0.0,1.0,0.0
492,1,paid group __num__ nd trade check,"**Paid group 2nd Trade 💟

Check ✅**",0,0,1,0.0,0,1,1,0.0,0.0,1.0
503,1,sensex __num__ __num__ ce above __num__ sl paid target paid,"Sensex 81400 ce

Above 105

Sl paid 

Target paid",0,0,1,30.0,30,1,1,0.0,0.0,1.0
504,1,jo bhi khud trade krke loss kr rhe h market samjh me nhi aarha ya apne work me busy h or risk free rhna chahte h accha profit kamana chahte h daily wo apna account handling k liye de skte h,"**Jo bhi khud trade krke loss kr rhe h 

Market samjh me nhi aarha ya apne work me busy h 

Or risk free rhna chahte h 

Accha profit kamana chahte h daily wo apna account handling k liye de skte h 

**https://wa.me/+918764453053/?text=*HELLO-ACCOUNT-HANDLING-Sir🤑📈*",0,1,0,40.0,40,1,1,0.0,1.0,0.0
505,1,good morning traders have a profitable day,"Good morning traders 🌅

Have a profitable day 💟",0,0,1,0.0,0,1,1,0.0,0.0,1.0
514,1,very close to break __num__ levels,Very close to break 40 levels🚀🚀🚀🚀,0,0,1,0.0,0,1,1,0.0,0.0,1.0
516,1,new listings upcoming ipo which can be super multiplier coming years read fundamental lisit below ---- sri lotus developers realty ltd sri lotus developers realty ltd posted exceptional revenue and __num__ profit growth with ebitda margins expanding to __num__ in fy __num__ the company specializes in ultra-luxury residential redevelopment in mumbai’s western suburbs using an asset-light joint development model it commands a __num__ pricing premium in the juhu market under the lotus developers brand reflecting strong reputation and customer trust maintains industry-leading return ratios with a recent three-year roe of __num__ __num__ and roce of __num__ __num__ alongside aggressive debt reduction the ongoing project pipeline totals __num__ __num__ million sq ft with __num__ additional projects planned for future growth the company is recognized for timely delivery and in-house execution strengthening its market leadership the august __num__ ipo was oversubscribed more than __num__ times drawing marquee anchor investors and robust grey market sentiment leadership is driven by industry veteran anand pandit offering strategic direction and proven execution sri lotus developers realty ltd’s ipo was sized at approximately __num__ crore comprising only a fresh issue of shares with no offer for sale ipo proceeds are primarily earmarked for funding new project development repaying reducing debt and general corporate purposes to support future expansion aditya infotech ltd aditya infotech ltd is india’s top video security and surveillance solutions provider holding a __num__ __num__ market share as of fy __num__ with its flagship cp plus brand the company has delivered strong financial growth with revenues rising to __num__ __num__ __num__ crore in fy __num__ and five-year profit cagr of __num__ __num__ supported by high return ratios roe __num__ __num__ aditya infotech operates the largest cctv manufacturing facility in india and the third largest globally enabling distribution across __num__ cities and __num__ exclusive cp plus galaxy stores it boasts advanced in-house r d owning trusted core technology ctc and offering a full suite of products including ai-based video analytics and cloud-enabled solutions the company benefits from government make in india’ initiatives enhancing domestic manufacturing and supporting sector expansion through robust brand presence and extensive retail reach aditya infotech ltd’s ipo is sized at __num__ crore comprising a fresh issue of shares with no offer for sale by existing shareholders the primary objectives of the ipo are to fund working capital requirements support the expansion of manufacturing and r d capabilities repay outstanding debt and address general corporate purposes to fuel the company’s continued growth and sector leadership highway infrastructure ltd highway infrastructure ltd operates across tollway collection epc infrastructure and real estate for diversified stability the company leads in anpr and rfid-driven electronic toll collection systems boosting operational efficiency boasts nearly __num__ years of experience having completed __num__ tollway and __num__ epc projects with strong ongoing execution maintains a robust order book of over __num__ crore and delivers healthy profitability with prudent financial metrics benefits from government infrastructure initiatives like fastag mandates and bharatmala supporting growth expands into new geographies and way side amenities focusing on technology-driven innovation known for construction quality transparency and a strong trustworthy brand image in the sector highway infrastructure ltd’s ipo is sized at __num__ __num__ crore consisting entirely of a fresh issue of shares with no offer for sale the primary objects of the ipo are to fund working capital requirements for ongoing and new projects finance equipment purchases and epc expansion and meet general corporate purposes thereby supporting the company’s future growth and operational scalability,"New Listings & Upcoming Ipo Which Can be super multiplier Coming Years

Read Fundamental Lisit Below:----

**Sri Lotus Developers & Realty Ltd**🚀🚀🚀🚀

> **Sri Lotus Developers & Realty Ltd** posted exceptional revenue and 1profit growth, with EBITDA margins expanding to 53% in FY25.

> The company specializes in ultra-luxury residential redevelopment in Mumbai’s western suburbs using an asset-light joint development model.

> It commands a 22% pricing premium in the Juhu market under the “Lotus Developers” brand, reflecting strong reputation and customer trust.

> Maintains industry-leading return ratios, with a recent three-year ROE of 52.1% and ROCE of 41.3%, alongside aggressive debt reduction.

> The ongoing project pipeline totals 0.80 million sq. ft., with 11 additional projects planned for future growth.

> The company is recognized for timely delivery and in-house execution, strengthening its market leadership.

> The August 2025 IPO was oversubscribed more than 69 times, drawing marquee anchor investors and robust grey market sentiment.
> Leadership is driven by industry veteran Anand Pandit, offering strategic direction and proven execution.

> Sri Lotus Developers & Realty Ltd’s IPO was sized at approximately ₹450 crore, comprising only a fresh issue of shares with no offer for sale.

**> IPO proceeds are primarily earmarked for funding new project development, repaying/reducing debt, and general corporate purposes to support future expansion.**

> **Aditya Infotech Ltd **🚀🚀🚀🚀

> Aditya Infotech Ltd is India’s top video security and surveillance solutions provider, holding a 20.8% market share as of FY25 with its flagship CP PLUS brand.

> The company has delivered strong financial growth, with revenues rising to ₹3,111.9 crore in FY25 and five-year profit CAGR of 54.6%, supported by high return ratios (ROE: 34.5%).

> Aditya Infotech operates the largest CCTV manufacturing facility in India and the third largest globally, enabling distribution across 550+ cities and 69 exclusive CP PLUS Galaxy stores.

> It boasts advanced in-house R&D, owning Trusted Core Technology (CTC) and offering a full suite of products including AI-based video analytics and cloud-enabled solutions.

> The company benefits from government ‘Make in India’ initiatives, enhancing domestic manufacturing and supporting sector expansion through robust brand presence and extensive retail reach.

> Aditya Infotech Ltd’s IPO is sized at ₹600 crore, comprising a fresh issue of shares with no offer for sale by existing shareholders.

> **The primary objectives of the IPO are to fund working capital requirements, support the expansion of manufacturing and R&D capabilities, repay outstanding debt, and address general corporate purposes to fuel the company’s continued growth and sector leadership.**

**Highway Infrastructure Ltd** 🚀🚀🚀🚀

> **Highway Infrastructure Ltd** operates across tollway collection, EPC infrastructure, and real estate for diversified stability.

> The company leads in ANPR and RFID-driven Electronic Toll Collection systems, boosting operational efficiency.

> Boasts nearly 30 years of experience, having completed 27 tollway and 66 EPC projects with strong ongoing execution.

> Maintains a robust order book of over ₹666 crore and delivers healthy profitability with prudent financial metrics.

> Benefits from government infrastructure initiatives like FASTag mandates and Bharatmala, supporting growth.

> Expands into new geographies and way side amenities, focusing on technology-driven innovation.

> Known for construction quality, transparency, and a strong, trustworthy brand image in the sector.

> Highway Infrastructure Ltd’s IPO is sized at ₹47.16 crore, consisting entirely of a fresh issue of shares with no offer for sale.

> **The primary objects of the IPO are to fund working capital requirements for ongoing and new projects, finance equipment purchases and EPC expansion, and meet general corporate purposes, thereby supporting the company’s future growth and operational scalability.**",0,1,0,60.0,60,1,1,0.0,1.0,0.0
517,1,first test resistance achieved now stock above __num__ levels,"**First test resistance achieved, now stock above 400 levels 🏌‍♂**",0,0,1,20.0,20,1,1,0.0,0.0,1.0
518,1,kiocl blasting performance now stock trading near fresh high of __num__,"🚀🚀 **KIOCL 🚀🚀

Blasting performance, now stock trading near fresh high of 397 🚀🚀🚀**",0,0,1,20.0,20,1,1,0.0,0.0,1.0
520,1,special situation stock high conviction hi tech pipes cmp __num__ __num__ test resistance __num__ __num__ sl __num__ coming days view strong potential view strong,"**SPECIAL SITUATION STOCK ( HIGH CONVICTION )

HI TECH PIPES CMP 92 / 94

TEST RESISTANCE 120 / 140 Sl 75

Coming days View Strong Potential View Strong**",0,0,1,20.0,20,1,1,0.0,0.0,1.0
522,1,fundamental hero jiofin - __num__ company achieved a __num__ year-on-year revenue jump to __num__ crore and a __num__ __num__ rise in net profit to __num__ crore in q __num__ fy __num__ maintaining robust profit margins its lending arm jio credit limited saw assets under management aum soar to __num__ __num__ crore and net interest income grew __num__ year-on-year the company maintains strong capitalization with a net worth of nearly __num__ __num__ crore and a capital adequacy ratio of __num__ __num__ jio financial’s board approved a __num__ __num__ crore fundraise via convertible warrants providing significant fuel for strategic expansion jio blackrock its asset management jv rapidly grew aum to __num__ __num__ crore and secured regulatory approval for five new index funds jio financial acquired sbi’s stake in jio payments bank making it a wholly owned subsidiary and expanding its digital banking footprint backed by reliance group jio financial leverages technology-driven expansion innovation and strategic partnerships such as its reinsurance jv with allianz to strengthen its position in india’s financial services sector,"Fundamental Hero 

JIOFIN - 332
> Company achieved a 47% year-on-year revenue jump to ₹612 crore and a 3.8% rise in net profit to ₹325 crore in Q1 FY26, maintaining robust profit margins.
> Its lending arm, Jio Credit Limited, saw Assets Under Management (AUM) soar to ₹11,665 crore, and net interest income grew 240% year-on-year.
> The company maintains strong capitalization, with a net worth of nearly ₹5,000 crore and a capital adequacy ratio of 38.2%.
> Jio Financial’s board approved a ₹15,825 crore fundraise via convertible warrants, providing significant fuel for strategic expansion.
> Jio BlackRock, its asset management JV, rapidly grew AUM to ₹17,876 crore and secured regulatory approval for five new index funds.
> Jio Financial acquired SBI’s stake in Jio Payments Bank, making it a wholly owned subsidiary and expanding its digital banking footprint.
> Backed by Reliance Group, Jio Financial leverages technology-driven expansion, innovation, and strategic partnerships—such as its reinsurance JV with Allianz—to strengthen its position in India’s financial services sector.",0,1,0,60.0,60,1,1,0.0,1.0,0.0
523,1,special situation stock very high conviction jio financial cmp __num__ test resistance long __num__ x test resistance __num__ __num__ __num__ sl __num__ coming days view strong view,"**Special Situation Stock ( Very High Conviction)

Jio Financial CMP 332 

Test Resistance Long 2x 

Test Resistance 350 / 380 / 390  Sl 265

Coming days View Strong View**",0,0,1,20.0,20,1,1,0.0,0.0,1.0
524,1,pearl poly this fantastic performer stock displayed the immense growth discussed at the levels of __num__ today morning now trading approx __num__ higher in this congested market situation currently trading at __num__ levels more action to be followed huge potential on upside,"**🚀🚀 PEARL POLY 🚀🚀

This fantastic performer stock displayed the immense growth, discussed at the levels of 36 today morning, now trading approx 10% higher in this congested market Situation & currently trading at 39 levels. 

More action to be followed & huge potential on upside. 🏌‍♂**",0,0,1,0.0,0,1,1,0.0,0.0,1.0
525,1,stock update pearlpoly pearl polymers ltd cmp __num__ strong base formation observed around the __num__ zone highlighted demand zone breakout visible from consolidation indicating accumulation at lower levels next resistance seen at __num__ __num__ potential upside of over __num__ technically price is sustaining above key support and showing positive momentum stock is likely to test __num__ in the short term pearlpet is a household name in india's kitchen storage segment under pearl polymers ltd with over __num__ years of trust stay tuned accumulate on dips short-term bullish outlook,"📢 STOCK UPDATE: PEARLPOLY (Pearl Polymers Ltd)
💹 CMP ₹38

✅ Strong base formation observed around the ₹35 zone (highlighted demand zone)
✅ Breakout visible from consolidation, indicating accumulation at lower levels
🎯 Next resistance seen at ₹40.08 — potential upside of over 7%+

🔍 Technically, price is sustaining above key support and showing positive momentum. Stock is likely to test ₹40+ in the short term.

📦 Pearlpet is a household name in India's kitchen storage segment under Pearl Polymers Ltd, with over 40 years of trust.

📈 Stay tuned. Accumulate on dips. Short-term bullish outlook.",0,0,1,10.0,10,1,1,0.0,0.0,1.0
526,1,near multiyear break out above __num__ expected upper rally trend line break out on daily chart of pearl polymers look at the daily chart on pearl polymers stock is ready to give trend line break out macd is also turns bullish now above __num__ expect rally up to __num__ __num__ __num__ levels fast,"Near Multiyear Break Out

Above 40 Expected Upper Rally

Trend line break out on daily chart of PEARL POLYMERS

Look at the DAILY chart ON PEARL POLYMERS. Stock is ready to give trend line break out.
MACD is also turns bullish. Now above 38 expect rally up to 43/47/51 levels fast.",0,0,1,0.0,0,1,1,0.0,0.0,1.0
529,1,can be super multibagger pearlpoly - __num__ pearl polymers ltd is a leading pet jar and bottle manufacturer with a strong pearlpet brand the company is nearly debt-free with improved working capital management it has exited low-margin b __num__ b operations to focus on high-margin retail products emphasizes sustainability with food-grade recyclable plastic products expanded digital marketing and e-commerce presence for wider reach invests in r d for innovative consumer-friendly packaging solutions the stock rallied over __num__ in july __num__ showing strong technical momentum management expects a strong upcoming quarter driven by operational improvements,"Can Be Super Multibagger 

PEARLPOLY - 38🚀🚀🚀🚀

> Pearl Polymers Ltd is a leading PET jar and bottle manufacturer with a strong PearlPET brand.
> The company is nearly debt-free with improved working capital management.
> It has exited low-margin B2B operations to focus on high-margin retail products.
> Emphasizes sustainability with food-grade, recyclable plastic products.
> Expanded digital marketing and e-commerce presence for wider reach.
> Invests in R&D for innovative, consumer-friendly packaging solutions.
> The stock rallied over 20% in July 2025, showing strong technical momentum.
> Management expects a strong upcoming quarter driven by operational improvements.",0,1,0,60.0,60,1,1,0.0,1.0,0.0
531,1,this stock have huge potential to give moves like times guaranty,This Stock have huge potential to give moves like Times Guaranty 🚀🚀,0,0,1,0.0,0,1,1,0.0,0.0,1.0
532,1,stock picking strong potential __num__ upper candidate pearl poly cmp __num__ __num__ test resistance __num__ __num__ __num__ sl __num__ coming days view strong potential view,"**Stock Picking ( Strong Potential)

20 % upper candidate 🚀🚀🚀🚀

Pearl Poly Cmp 37 / 38

Test Resistance 48 / 54 / 63 Sl 27

Coming days View Strong Potential View**",0,0,1,0.0,0,1,1,0.0,0.0,1.0
533,1,we have recommended times guaranty @ __num__ __num__ several times that time no one beleived on this penny potential massive moves have been seen now it's trading around __num__ almost __num__ x more today we will give another game changer pick,"**We have recommended Times Guaranty @ 60 / 70 several times, That Time No One Beleived on this Penny potential,  Massive moves have been seen &  Now It's trading Around 250++ almost 4 x more **

**Today we will give another Game changer Pick 🚀🚀**🚀🚀",0,0,1,20.0,20,1,1,0.0,0.0,1.0
541,1,high red flag jindal worldwide cmp __num__ sell very poor fundamental stock price crash the stock has fallen over __num__ from its __num__ -week high reflecting massive erosion of investor confidence and poor market sentiment overvaluation at current price despite weak financials the stock is still trading at a high p e of __num__ and a price-to-book ratio of __num__ much higher than industry peers indicating it remains overvalued flat revenue growth the company’s sales growth is almost stagnant with a cagr of only __num__ __num__ over the past five years showing no significant business expansion weak profit margins operating margins are low at __num__ __num__ and net profit margin is only __num__ __num__ which signals poor cost efficiency and low profitability low return ratios cash return on equity roe and return on capital employed roce are modest averaging __num__ __num__ which is underwhelming for a company commanding a premium valuation negative weak cash flows free cash flow fcf generation is poor or negative in recent years which means the company is not converting profits into real cash returns for shareholders high debt levels the debt-to-equity ratio is around __num__ __num__ indicating high financial leverage and exposure to interest rate or refinancing risks promoter pledging around __num__ __num__ of promoter holding is pledged which raises concerns about promoter confidence and potential liquidity stress poor dividend payout the company pays less than __num__ of its profits as dividends offering minimal returns to long-term investors valuation not supported by fundamentals with stagnant revenues low margins and limited growth prospects the current valuation multiples are not justified by operational performance,"**High Red Flag

Jindal worldwide CMP 37

Sell Very Poor Fundamental 🚀🚀

Stock Price Crash:

The stock has fallen over 55% from its 52-week high, reflecting massive erosion of investor confidence and poor market sentiment.

Overvaluation at Current Price:
Despite weak financials, the stock is still trading at a high P/E of ~52× and a Price-to-Book ratio of ~5×, much higher than industry peers, indicating it remains overvalued.

Flat Revenue Growth:
The company’s sales growth is almost stagnant, with a CAGR of only 0.8% over the past five years, showing no significant business expansion.

Weak Profit Margins:
Operating margins are low at ~8.5%, and net profit margin is only ~3.3%, which signals poor cost efficiency and low profitability.

Low Return Ratios: cash 
Return on Equity (ROE) and Return on Capital Employed (ROCE) are modest, averaging 10–13%, which is underwhelming for a company commanding a premium valuation.

Negative/Weak Cash Flows:
Free Cash Flow (FCF) generation is poor or negative in recent years, which means the company is not converting profits into real cash returns for shareholders.

High Debt Levels:
The debt-to-equity ratio is around 1.23×, indicating high financial leverage and exposure to interest rate or refinancing risks.

Promoter Pledging:
Around 8.8% of promoter holding is pledged, which raises concerns about promoter confidence and potential liquidity stress.

Poor Dividend Payout:
The company pays less than 3% of its profits as dividends, offering minimal returns to long-term investors.

Valuation Not Supported by Fundamentals:
With stagnant revenues, low margins, and limited growth prospects, the current valuation multiples are not justified by operational performance.**",0,1,0,50.0,50,1,1,0.0,1.0,0.0
542,1,ready to hit upper circuit,Ready To Hit Upper circuit 🚀🚀🚀🚀🚀,0,0,1,0.0,0,1,1,0.0,0.0,1.0
543,1,ready to hit upper circuit __num__,Ready to hit upper circuit 178🚀🚀🚀🚀,0,0,1,20.0,20,1,1,0.0,0.0,1.0
545,1,quality power maintaining its super high momentum flying higher higher at every step recent high after our alert at __num__ levels today closed at __num__ levels,"**🚀🚀Quality Power🚀🚀

Maintaining its super HIGH Momentum 

Flying Higher & Higher at every step 🚀🚀

Recent High after our alert at 760 levels , today closed at 792 levels**
 🚀🚀🚀🚀",0,0,1,20.0,20,1,1,0.0,0.0,1.0
546,1,high red flag jindal worldwide cmp __num__ sell very poor fundamental stock price crash the stock has fallen over __num__ from its __num__ -week high reflecting massive erosion of investor confidence and poor market sentiment overvaluation at current price despite weak financials the stock is still trading at a high p e of __num__ and a price-to-book ratio of __num__ much higher than industry peers indicating it remains overvalued flat revenue growth the company’s sales growth is almost stagnant with a cagr of only __num__ __num__ over the past five years showing no significant business expansion weak profit margins operating margins are low at __num__ __num__ and net profit margin is only __num__ __num__ which signals poor cost efficiency and low profitability low return ratios cash return on equity roe and return on capital employed roce are modest averaging __num__ __num__ which is underwhelming for a company commanding a premium valuation negative weak cash flows free cash flow fcf generation is poor or negative in recent years which means the company is not converting profits into real cash returns for shareholders high debt levels the debt-to-equity ratio is around __num__ __num__ indicating high financial leverage and exposure to interest rate or refinancing risks promoter pledging around __num__ __num__ of promoter holding is pledged which raises concerns about promoter confidence and potential liquidity stress poor dividend payout the company pays less than __num__ of its profits as dividends offering minimal returns to long-term investors valuation not supported by fundamentals with stagnant revenues low margins and limited growth prospects the current valuation multiples are not justified by operational performance,"**High Red Flag

Jindal worldwide CMP 37

Sell Very Poor Fundamental 🚀🚀

Stock Price Crash:

The stock has fallen over 55% from its 52-week high, reflecting massive erosion of investor confidence and poor market sentiment.

Overvaluation at Current Price:
Despite weak financials, the stock is still trading at a high P/E of ~52× and a Price-to-Book ratio of ~5×, much higher than industry peers, indicating it remains overvalued.

Flat Revenue Growth:
The company’s sales growth is almost stagnant, with a CAGR of only 0.8% over the past five years, showing no significant business expansion.

Weak Profit Margins:
Operating margins are low at ~8.5%, and net profit margin is only ~3.3%, which signals poor cost efficiency and low profitability.

Low Return Ratios: cash 
Return on Equity (ROE) and Return on Capital Employed (ROCE) are modest, averaging 10–13%, which is underwhelming for a company commanding a premium valuation.

Negative/Weak Cash Flows:
Free Cash Flow (FCF) generation is poor or negative in recent years, which means the company is not converting profits into real cash returns for shareholders.

High Debt Levels:
The debt-to-equity ratio is around 1.23×, indicating high financial leverage and exposure to interest rate or refinancing risks.

Promoter Pledging:
Around 8.8% of promoter holding is pledged, which raises concerns about promoter confidence and potential liquidity stress.

Poor Dividend Payout:
The company pays less than 3% of its profits as dividends, offering minimal returns to long-term investors.

Valuation Not Supported by Fundamentals:
With stagnant revenues, low margins, and limited growth prospects, the current valuation multiples are not justified by operational performance.**",0,1,0,50.0,50,1,1,0.0,1.0,0.0
547,1,sri lotus dev sri lotus developers realty ltd a fantastic opener new entrant in the market listed yesterday with a bang a higher premium listing of __num__ higher closed at eod at __num__ higher from the allotment price of __num__ today also the same stock has been performing well and now trading above __num__ levels follow equity __num__ for more upcoming ipos with great upside potential,"**🚀🚀 SRI LOTUS DEV 🚀🚀

Sri Lotus Developers & Realty Ltd, a fantastic opener & new entrant in the market, listed yesterday with a bang, a higher premium listing of 19% higher & closed at EOD at 30% higher from the allotment price of 140-150. 

Today also the same stock has been performing well and now trading above 204 levels. 

Follow Equity99 for more upcoming IPOs with great upside potential**. 🏌‍♂🏌‍♂",0,0,1,20.0,20,1,1,0.0,0.0,1.0
548,1,aarve denim stock discussed yesterday has climbed up smartly now trading on higher levels near __num__ huge potential upside,"🚀🚀 AARVE DENIM 🚀🚀

**Stock discussed yesterday has climbed up smartly, now trading on higher levels near 182. 🏌‍♂

Huge potential upside🚀🚀**",0,0,1,20.0,20,1,1,0.0,0.0,1.0
549,1,morning alert us doubles tariff on india to __num__ over russian crude oil purchases in a significant escalation of trade tensions the donald trump administration on wednesday imposed a further __num__ per cent tariff on indian exports to the united states us blaming new delhi’s continued purchases of russian crude oil the move brings the total tariff burden to __num__ per cent leaving india at a marked disadvantage compared to global competitors including china on virtually all merchandise exports to the us the us had already announced a __num__ per cent tariff on indian imports set to come into force from august __num__ the additional __num__ per cent duty will apply to shipments arriving after a __num__ -day window from august __num__ onwards these tariffs are being levied on top of existing world trade organization-compatible duties i determine that it is necessary and appropriate to impose an additional ad valorem duty on imports of articles of india which is directly or indirectly importing russian federation oil trump said in an executive order issued by the white house the order states that india’s continued oil trade with russia undermines us national security and foreign policy interests particularly in relation to the conflict in ukraine india has condemned the tariff hike calling the us decision unfair unjustified and unreasonable and emphasising how the us in recent days targeted india’s oil imports from russia global market action dow jones up by __num__ __num__ or __num__ __num__ points ftse up by __num__ __num__ or __num__ __num__ points cac up by __num__ __num__ or __num__ __num__ points dax up by __num__ __num__ or __num__ __num__ points gift nifty down by __num__ __num__ or __num__ __num__ points fii dii activities fii sold __num__ __num__ cr worth of shares dii bought __num__ __num__ cr worth of shares major indian indices pe nifty __num__ __num__ __num__ x nifty bank __num__ __num__ x stocks with high delivery percentage ttk prestige ltd __num__ __num__ vinati organics ltd __num__ __num__ blue dart express ltd __num__ __num__ adani energy solutions ltd __num__ __num__ atul ltd __num__ __num__ primary market activities ipos opening today all time plastics ltd main board issue size __num__ __num__ cr connplex cinemas ltd nse sme - issue size __num__ __num__ cr jsw cement ltd main board - issue size __num__ cr sawaliya foods products ltd nse sme - issue size __num__ __num__ cr listing today cash ur drive marketing ltd nse sme subscribed __num__ __num__ x renol polychem ltd nse sme subscribed __num__ __num__ x commodities updates gold rs __num__ __num__ __num__ gm silver rs __num__ __num__ kg brcrude rs __num__ barrel copper rs __num__ __num__ kg corporate news bajaj auto cuts electric __num__ -w production by half amid rare earth shortage airtel in talks with govt on agr dues-to-equity conversion gopal vittal hero motocorp rides on ather ipo to log __num__ surge in q __num__ net profit,"**Morning Alert..

US doubles tariff on India to 50% over Russian crude oil purchases**
In a significant escalation of trade tensions, the Donald Trump administration on Wednesday imposed a further 25 per cent tariff on Indian exports to the United States (US), blaming New Delhi’s continued purchases of Russian crude oil. The move brings the total tariff burden to 50 per cent, leaving India at a marked disadvantage compared to global competitors, including China, on virtually all merchandise exports to the US. The US had already announced a 25 per cent tariff on Indian imports, set to come into force from August 7. The additional 25 per cent duty will apply to shipments arriving after a 21-day window, from August 28 onwards. These tariffs are being levied on top of existing World Trade Organization-compatible duties. “I determine that it is necessary and appropriate to impose an additional ad valorem duty on imports of articles of India, which is directly or indirectly importing Russian Federation oil,” Trump said in an executive order issued by the White House. The order states that India’s continued oil trade with Russia undermines US national security and foreign policy interests, particularly in relation to the conflict in Ukraine. India has condemned the tariff hike, calling the US decision “unfair, unjustified and unreasonable” and emphasising how the US in recent days “targeted” India’s oil imports from Russia.

**Global Market Action**
Dow Jones – Up by 0.13% or 56.76 points
FTSE – Up by 0.24% or 21.58 points
CAC – Up by 0.18% or 13.99 points
DAX – Up by 0.33% or 78.29 points
Gift Nifty – Down by 0.28% or 69.00 points
 
**FII/DII activities**
FII – Sold 4999.10Cr worth of shares
DII – Bought 6794.28Cr worth of shares.

**Major Indian Indices PE**
Nifty 50 – 21.8x 
Nifty Bank – 15.2x

**Stocks with high delivery percentage**
TTK Prestige Ltd – 93.4%
Vinati Organics Ltd – 89.3%
Blue Dart Express Ltd – 89.3%
Adani Energy Solutions Ltd – 83.4%
Atul Ltd – 82.9%

**Primary market activities**
IPOs opening today
All Time Plastics Ltd (Main board) – Issue size 400.60Cr
Connplex Cinemas Ltd (NSE SME) - Issue size 90.27Cr
JSW Cement Ltd (Main board) - Issue size 3600Cr
Sawaliya Foods Products Ltd (NSE SME) - Issue size 34.83Cr

**Listing today**
Cash Ur Drive Marketing Ltd (NSE SME) – Subscribed 81.94x
Renol Polychem Ltd (NSE SME) – Subscribed 6.83x

**Commodities updates**
Gold – Rs 101250/10gm, Silver – Rs 113671/kg, Brcrude – Rs 5700/barrel, Copper – Rs 883.60/kg.

**Corporate News**
Bajaj Auto cuts electric 2-W production by half amid rare earth shortage.

Airtel in talks with govt on AGR dues-to-equity conversion: Gopal Vittal.

Hero MotoCorp rides on Ather IPO to log 65% surge in Q1 net profit.",0,1,0,60.0,60,1,1,0.0,1.0,0.0
